"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"V6"	"V7"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"distanceToTSS"
"chr2"	1711777	1711950	174	"*"	83	"SRX4947721"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36341
"chr2"	1711787	1711889	103	"*"	97	"SRX112016"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36402
"chr2"	1711787	1711890	104	"*"	95	"SRX4947720"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36401
"chr2"	1711801	1712013	213	"*"	104	"SRX3040157"	"STAG2"	"Coronary artery endothelial cells"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36278
"chr2"	1711814	1711995	182	"*"	108	"SRX2355072"	"JUN"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36296
"chr2"	1711827	1712515	689	"*"	290	"SRX5527615"	"EP300"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	35776
"chr2"	1711867	1712038	172	"*"	140	"SRX7054620"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36253
"chr2"	1711888	1712056	169	"*"	354	"SRX150651"	"MAX"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36235
"chr2"	1711892	1712021	130	"*"	111	"SRX3601958"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36270
"chr2"	1711908	1712045	138	"*"	210	"SRX080151"	"MYC"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36246
"chr2"	1711908	1712045	138	"*"	213	"SRX102997"	"MYC"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36246
"chr2"	1711951	1712332	382	"*"	100	"SRX2765965"	"HMGB2"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	35959
"chr2"	1712002	1712531	530	"*"	383	"SRX5527617"	"EP300"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	35760
"chr2"	1712685	1712892	208	"*"	72	"SRX199885"	"CTCF"	"HCM"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	35399
"chr2"	1712761	1712885	125	"*"	117	"SRX080395"	"CTCF"	"HCFaa"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	35406
"chr2"	1714838	1715390	553	"*"	95	"SRX4797397"	"LMNA"	"Myocytes, Cardiac"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	32901
"chr2"	1718877	1719457	581	"*"	1000	"SRX2207673"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28834
"chr2"	1718884	1719406	523	"*"	1000	"SRX2207672"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28885
"chr2"	1718929	1719349	421	"*"	652	"SRX096362"	"Epitope tags"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28942
"chr2"	1718933	1719382	450	"*"	474	"SRX1116232"	"EP300"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28909
"chr2"	1718958	1719362	405	"*"	440	"SRX393518"	"TAL1"	"Primary endothelial cells"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28929
"chr2"	1718965	1719289	325	"*"	202	"SRX2207671"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	29002
"chr2"	1718970	1719387	418	"*"	587	"SRX393516"	"TAL1"	"Primary endothelial cells"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28904
"chr2"	1718976	1719294	319	"*"	231	"SRX2207669"	"NOTCH1"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28997
"chr2"	1718983	1719312	330	"*"	224	"SRX5527658"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28979
"chr2"	1718985	1719322	338	"*"	283	"SRX294971"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28969
"chr2"	1718991	1719290	300	"*"	378	"SRX3601958"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	29001
"chr2"	1718995	1719185	191	"*"	134	"SRX2207670"	"RBPJ"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	29106
"chr2"	1718998	1719253	256	"*"	195	"SRX3601957"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	29038
"chr2"	1719000	1719126	127	"*"	138	"SRX3601960"	"FLI1"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	29165
"chr2"	1719002	1719301	300	"*"	253	"SRX7055004"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28990
"chr2"	1719024	1719321	298	"*"	329	"SRX7054617"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28970
"chr2"	1719036	1719280	245	"*"	97	"SRX2671799"	"EP300"	"Endothelial Cells"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	29011
"chr2"	1719041	1719289	249	"*"	225	"SRX7054663"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	29002
"chr2"	1719071	1719332	262	"*"	265	"SRX7054619"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28959
"chr2"	1719075	1719372	298	"*"	416	"SRX7054614"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28919
"chr2"	1719095	1719305	211	"*"	177	"SRX7055007"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28986
"chr2"	1719096	1719322	227	"*"	168	"SRX7054666"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28969
"chr2"	1719149	1719313	165	"*"	90	"SRX7054670"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28978
"chr2"	1719291	1719420	130	"*"	137	"SRX4947721"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28871
"chr2"	1719378	1719604	227	"*"	194	"SRX5527617"	"EP300"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28687
"chr2"	1719422	1719655	234	"*"	170	"SRX5527615"	"EP300"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28636
"chr2"	1719538	1719827	290	"*"	750	"SRX2207673"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28464
"chr2"	1719585	1719761	177	"*"	189	"SRX2207672"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28530
"chr2"	1719588	1719828	241	"*"	111	"SRX7299332"	"TCF21"	"Coronary artery smooth muscle"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28463
"chr2"	1719588	1719828	241	"*"	111	"SRX5904135"	"TCF21"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28463
"chr2"	1719806	1719952	147	"*"	57	"SRX5527615"	"EP300"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	28339
"chr2"	1720939	1721344	406	"*"	765	"SRX7054615"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	26947
"chr2"	1720946	1721286	341	"*"	666	"SRX7054671"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27005
"chr2"	1720950	1721311	362	"*"	403	"SRX7054661"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	26980
"chr2"	1720965	1721289	325	"*"	368	"SRX2355072"	"JUN"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27002
"chr2"	1720969	1721299	331	"*"	416	"SRX7054617"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	26992
"chr2"	1720970	1721223	254	"*"	195	"SRX7054622"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27068
"chr2"	1720970	1721301	332	"*"	294	"SRX7054611"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	26990
"chr2"	1720975	1721246	272	"*"	149	"SRX7055006"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27045
"chr2"	1720975	1721278	304	"*"	326	"SRX7055007"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27013
"chr2"	1720976	1721295	320	"*"	371	"SRX7054666"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	26996
"chr2"	1720981	1721247	267	"*"	336	"SRX7054614"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27044
"chr2"	1720983	1721267	285	"*"	225	"SRX7055004"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27024
"chr2"	1720990	1721263	274	"*"	230	"SRX7054609"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27028
"chr2"	1720998	1721253	256	"*"	112	"SRX7054619"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27038
"chr2"	1720998	1721293	296	"*"	1000	"SRX393518"	"TAL1"	"Primary endothelial cells"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	26998
"chr2"	1721000	1721275	276	"*"	219	"SRX7054667"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27016
"chr2"	1721009	1721269	261	"*"	207	"SRX7054618"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27022
"chr2"	1721021	1721247	227	"*"	241	"SRX7054660"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27044
"chr2"	1721027	1721281	255	"*"	126	"SRX2671792"	"EP300"	"Cardiac progenitor cells"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27010
"chr2"	1721036	1721192	157	"*"	82	"SRX7054937"	"ERG"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27099
"chr2"	1721036	1721216	181	"*"	200	"SRX7054664"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27075
"chr2"	1721045	1721281	237	"*"	583	"SRX393516"	"TAL1"	"Primary endothelial cells"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27010
"chr2"	1721046	1721279	234	"*"	107	"SRX7054613"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27012
"chr2"	1721047	1721227	181	"*"	207	"SRX7054621"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27064
"chr2"	1721101	1721228	128	"*"	169	"ERX974778"	"GATA2"	"HMVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	27063
"chr2"	1722718	1722968	251	"*"	151	"SRX5236336"	"MED1"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	25323
"chr2"	1723109	1723394	286	"*"	101	"SRX8358262"	"AHR"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	24897
"chr2"	1724626	1724846	221	"*"	186	"SRX080406"	"CTCF"	"HBMEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23445
"chr2"	1724651	1724815	165	"*"	253	"SRX080395"	"CTCF"	"HCFaa"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23476
"chr2"	1724669	1724791	123	"*"	105	"SRX080414"	"CTCF"	"HPAF"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23500
"chr2"	1724722	1725001	280	"*"	101	"SRX5527615"	"EP300"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23290
"chr2"	1724953	1725584	632	"*"	130	"SRX2765965"	"HMGB2"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22707
"chr2"	1724973	1725355	383	"*"	1000	"SRX2207673"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22936
"chr2"	1724978	1725346	369	"*"	1000	"SRX2207672"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22945
"chr2"	1725000	1725250	251	"*"	310	"SRX7054616"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23041
"chr2"	1725000	1725252	253	"*"	282	"SRX7054664"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23039
"chr2"	1725002	1725329	328	"*"	372	"SRX7054670"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22962
"chr2"	1725011	1725302	292	"*"	635	"SRX2207671"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22989
"chr2"	1725018	1725362	345	"*"	732	"SRX150664"	"FOS"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22929
"chr2"	1725019	1725247	229	"*"	286	"SRX7055004"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23044
"chr2"	1725021	1725258	238	"*"	244	"SRX7055006"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23033
"chr2"	1725021	1725317	297	"*"	950	"SRX7055007"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22974
"chr2"	1725021	1725334	314	"*"	478	"SRX070879"	"FOS"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22957
"chr2"	1725022	1725255	234	"*"	175	"SRX7054659"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23036
"chr2"	1725026	1725317	292	"*"	538	"SRX7054619"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22974
"chr2"	1725027	1725303	277	"*"	379	"SRX7054661"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22988
"chr2"	1725028	1725252	225	"*"	264	"SRX7054662"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23039
"chr2"	1725032	1725285	254	"*"	381	"SRX7054663"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23006
"chr2"	1725033	1725315	283	"*"	317	"SRX393518"	"TAL1"	"Primary endothelial cells"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22976
"chr2"	1725035	1725354	320	"*"	346	"SRX1116232"	"EP300"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22937
"chr2"	1725037	1725296	260	"*"	394	"SRX7054666"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22995
"chr2"	1725042	1725287	246	"*"	291	"SRX7054617"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23004
"chr2"	1725042	1725316	275	"*"	257	"SRX2207670"	"RBPJ"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22975
"chr2"	1725043	1725265	223	"*"	122	"SRX7054668"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23026
"chr2"	1725044	1725234	191	"*"	234	"SRX7055008"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23057
"chr2"	1725049	1725247	199	"*"	133	"SRX2355079"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23044
"chr2"	1725049	1725302	254	"*"	398	"SRX7054657"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22989
"chr2"	1725049	1725341	293	"*"	463	"SRX5527658"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22950
"chr2"	1725050	1725293	244	"*"	275	"SRX7054614"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22998
"chr2"	1725050	1725293	244	"*"	293	"SRX7054615"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22998
"chr2"	1725052	1725291	240	"*"	330	"SRX7054671"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23000
"chr2"	1725054	1725267	214	"*"	166	"SRX7054623"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23024
"chr2"	1725056	1725272	217	"*"	608	"SRX150358"	"JUN"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23019
"chr2"	1725060	1725246	187	"*"	116	"SRX7054672"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23045
"chr2"	1725063	1725259	197	"*"	295	"SRX2355085"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23032
"chr2"	1725064	1725246	183	"*"	130	"SRX7054611"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23045
"chr2"	1725065	1725299	235	"*"	381	"SRX7054609"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22992
"chr2"	1725066	1725270	205	"*"	239	"SRX2671792"	"EP300"	"Cardiac progenitor cells"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23021
"chr2"	1725067	1725279	213	"*"	182	"SRX699738"	"JUND"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23012
"chr2"	1725068	1725293	226	"*"	95	"SRX2207669"	"NOTCH1"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22998
"chr2"	1725070	1725254	185	"*"	142	"SRX7054624"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23037
"chr2"	1725072	1725282	211	"*"	458	"SRX2355073"	"JUN"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23009
"chr2"	1725072	1725307	236	"*"	325	"SRX2355072"	"JUN"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22984
"chr2"	1725073	1725255	183	"*"	164	"SRX7054621"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23036
"chr2"	1725073	1725306	234	"*"	261	"SRX393516"	"TAL1"	"Primary endothelial cells"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22985
"chr2"	1725074	1725317	244	"*"	274	"SRX3601958"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22974
"chr2"	1725075	1725289	215	"*"	299	"SRX7054618"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23002
"chr2"	1725075	1725302	228	"*"	220	"SRX3601957"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22989
"chr2"	1725076	1725253	178	"*"	158	"SRX7055005"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23038
"chr2"	1725077	1725280	204	"*"	207	"SRX2355083"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23011
"chr2"	1725081	1725329	249	"*"	337	"SRX070878"	"FOS"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22962
"chr2"	1725094	1725252	159	"*"	137	"SRX2355074"	"JUNB"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23039
"chr2"	1725099	1725270	172	"*"	151	"SRX7054622"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23021
"chr2"	1725109	1725425	317	"*"	410	"SRX096362"	"Epitope tags"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22866
"chr2"	1725113	1725325	213	"*"	174	"SRX5527659"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22966
"chr2"	1725116	1725282	167	"*"	124	"SRX112016"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23009
"chr2"	1725116	1725283	168	"*"	135	"SRX4947720"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23008
"chr2"	1725127	1725294	168	"*"	133	"SRX2452430"	"ETS1"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22997
"chr2"	1725127	1725318	192	"*"	130	"SRX189743"	"ETS1"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22973
"chr2"	1725127	1725318	192	"*"	129	"SRX3599295"	"ETS1"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22973
"chr2"	1725137	1725280	144	"*"	160	"SRX4947721"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23011
"chr2"	1725137	1725298	162	"*"	124	"SRX2734392"	"NFE2L2"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22993
"chr2"	1725175	1725291	117	"*"	91	"SRX3601960"	"FLI1"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	23000
"chr2"	1725277	1725603	327	"*"	818	"SRX5527617"	"EP300"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22688
"chr2"	1725279	1725580	302	"*"	645	"SRX5527615"	"EP300"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22711
"chr2"	1725305	1725576	272	"*"	517	"SRX5527609"	"EP300"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22715
"chr2"	1725312	1725574	263	"*"	366	"SRX5527607"	"EP300"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22717
